experiment_id,architecture,hidden1,hidden2,weight_decay,dropout_rate,pca_components,learning_rate,mean_accuracy,std_accuracy,macro_sensitivity,macro_specificity,macro_precision,macro_f1,weighted_sensitivity,weighted_specificity,weighted_precision,weighted_f1,per_class_sensitivity,per_class_specificity,per_class_precision,per_class_f1,total_epochs,training_time_s,model_file,confusion_matrix_file
106,1-layer-PCA30,8,None,0.5,0.5,30,0.001,0.3375,0.04506939094329986,0.34151785714285715,0.7748338518099548,0.23591928904428902,0.24094912762675919,0.3375,0.761835407239819,0.21499708624708624,0.23374289088104877,"[0.3333333333333333, 0.3125, 0.5416666666666667, 0.17857142857142858]","[0.8529411764705883, 0.828125, 0.5625, 0.8557692307692307]","[0.3068181818181818, 0.2708333333333333, 0.266025641025641, 0.1]","[0.2517857142857143, 0.24038461538461536, 0.34342105263157896, 0.1282051282051282]",970,6.471172094345093,model_h8_wd0.5_dr0.5_pca30.pt,model_h8_wd0.5_dr0.5_pca30_confusion_matrix.npy
107,1-layer-PCA30,8,None,0.5,0.6,30,0.001,0.375,0.03952847075210474,0.3779761904761905,0.7833988162572721,0.3418002136752137,0.28184943972068033,0.375,0.7585952650290886,0.32128663003663005,0.2693268244912982,"[0.2916666666666667, 0.5625, 0.22916666666666669, 0.42857142857142855]","[0.9558823529411765, 0.703125, 0.8303571428571428, 0.6442307692307693]","[0.4861111111111111, 0.26011904761904764, 0.4198717948717949, 0.2010989010989011]","[0.3208333333333333, 0.3438995215311005, 0.19021592442645074, 0.2724489795918367]",1203,9.00445032119751,model_h8_wd0.5_dr0.6_pca30.pt,model_h8_wd0.5_dr0.6_pca30_confusion_matrix.npy
108,1-layer-PCA30,8,None,0.5,0.7,30,0.001,0.35000000000000003,0.06846531968814576,0.36309523809523814,0.7781290400775694,0.4064373806826315,0.27093027859001495,0.35,0.762516160310278,0.36552853454501555,0.2586410972957626,"[0.5, 0.3125, 0.22916666666666669, 0.4107142857142857]","[0.7794117647058824, 0.875, 0.7946428571428572, 0.6634615384615384]","[0.45613354037267084, 0.680672268907563, 0.203125, 0.28581871345029236]","[0.3326354679802956, 0.3111111111111111, 0.14935064935064934, 0.2906238859180036]",1177,8.115753412246704,model_h8_wd0.5_dr0.7_pca30.pt,model_h8_wd0.5_dr0.7_pca30_confusion_matrix.npy
109,1-layer-PCA50,16,None,0.2,0.5,50,0.001,0.3625,0.021650635094610963,0.35044642857142855,0.7788284785067873,0.3555269383394384,0.27703467319835606,0.3625,0.7528139140271493,0.3886534645909646,0.29797315642584177,"[0.25, 0.375, 0.43750000000000006, 0.33928571428571425]","[0.9338235294117647, 0.796875, 0.625, 0.7596153846153846]","[0.3392857142857143, 0.16025641025641024, 0.3437728937728938, 0.5787927350427351]","[0.19642857142857142, 0.21764705882352942, 0.3588522588522588, 0.33521080368906453]",951,6.556495666503906,model_h16_wd0.2_dr0.5_pca50.pt,model_h16_wd0.2_dr0.5_pca50_confusion_matrix.npy
110,1-layer-PCA50,16,None,0.2,0.6,50,0.001,0.35000000000000003,0.11726039399558574,0.355282738095238,0.7866611788946347,0.37601419878296144,0.29547728982673405,0.35,0.7966447155785391,0.3825563242538395,0.30700548826339075,"[0.5, 0.21875, 0.29166666666666663, 0.4107142857142857]","[0.7058823529411764, 0.828125, 0.7857142857142857, 0.8269230769230769]","[0.5196428571428571, 0.1213235294117647, 0.43472906403940886, 0.42836134453781516]","[0.35203057811753463, 0.155, 0.26013203741059965, 0.4147465437788018]",1051,7.001580715179443,model_h16_wd0.2_dr0.6_pca50.pt,model_h16_wd0.2_dr0.6_pca50_confusion_matrix.npy
111,1-layer-PCA50,16,None,0.2,0.7,50,0.001,0.4,0.024999999999999994,0.4538690476190476,0.8036913683742728,0.5427369003438083,0.32931037413302855,0.4,0.814765473497091,0.5881938319356083,0.3064628381619228,"[0.75, 0.5, 0.20833333333333331, 0.35714285714285715]","[0.7794117647058824, 0.7265625, 0.9107142857142857, 0.7980769230769231]","[0.3988324175824176, 0.4087719298245614, 0.6111111111111112, 0.7522321428571428]","[0.5024580682475419, 0.290448343079922, 0.21025641025641026, 0.31407867494824016]",1108,7.85404896736145,model_h16_wd0.2_dr0.7_pca50.pt,model_h16_wd0.2_dr0.7_pca50_confusion_matrix.npy
112,1-layer-PCA50,16,None,0.3,0.5,50,0.001,0.36875,0.02072890493972127,0.3679315476190476,0.7809154310762767,0.35014317279942275,0.2960638666888667,0.36875,0.7549117243051067,0.34068001443001444,0.2831014263514263,"[0.3333333333333333, 0.40625, 0.375, 0.35714285714285715]","[0.9705882352941178, 0.7265625, 0.7053571428571428, 0.7211538461538461]","[0.5416666666666666, 0.21505681818181818, 0.17857142857142855, 0.4652777777777778]","[0.3916666666666666, 0.27361111111111114, 0.24025974025974026, 0.27871794871794875]",1008,6.985116481781006,model_h16_wd0.3_dr0.5_pca50.pt,model_h16_wd0.3_dr0.5_pca50_confusion_matrix.npy
113,1-layer-PCA50,16,None,0.3,0.6,50,0.001,0.34375,0.127934309315367,0.3627232142857143,0.7822006807530704,0.348710568997714,0.29546762169873253,0.34375,0.7850527230122819,0.3413900660839048,0.29685410670100487,"[0.625, 0.15625, 0.3125, 0.35714285714285715]","[0.6397058823529411, 0.9609375, 0.7589285714285714, 0.7692307692307693]","[0.5129901960784313, 0.17857142857142858, 0.3484195402298851, 0.35486111111111107]","[0.39026915113871635, 0.16666666666666666, 0.27493466898954705, 0.35]",1078,7.135927200317383,model_h16_wd0.3_dr0.6_pca50.pt,model_h16_wd0.3_dr0.6_pca50_confusion_matrix.npy
114,1-layer-PCA50,16,None,0.3,0.7,50,0.001,0.35,0.05863019699779287,0.3493303571428571,0.7774775775694893,0.26578282291324085,0.26048223438367923,0.35,0.7599103102779573,0.24695075736097402,0.25662172924136073,"[0.3333333333333333, 0.46875, 0.041666666666666664, 0.5535714285714286]","[0.9117647058823529, 0.65625, 0.9553571428571429, 0.5865384615384616]","[0.4464285714285714, 0.21128542510121456, 0.08333333333333333, 0.3220839617898441]","[0.325, 0.26850414078674945, 0.05555555555555555, 0.39286924119241184]",1065,7.045935392379761,model_h16_wd0.3_dr0.7_pca50.pt,model_h16_wd0.3_dr0.7_pca50_confusion_matrix.npy
115,1-layer-PCA50,16,None,0.5,0.5,50,0.001,0.4,0.017677669529663684,0.3604910714285714,0.7808523048642533,0.40167030689964156,0.30627636985821105,0.4,0.7234092194570136,0.4003290210573477,0.31608203466783336,"[0.375, 0.03125, 0.5, 0.5357142857142857]","[0.9485294117647058, 0.9921875, 0.625, 0.5576923076923077]","[0.5333333333333333, 0.25, 0.3568548387096774, 0.46649305555555554]","[0.43737373737373736, 0.05555555555555555, 0.3379360465116279, 0.39424013999192353]",1014,7.082469463348389,model_h16_wd0.5_dr0.5_pca50.pt,model_h16_wd0.5_dr0.5_pca50_confusion_matrix.npy
116,1-layer-PCA50,16,None,0.5,0.6,50,0.001,0.38125,0.0369754986443726,0.4363839285714285,0.7982839770523593,0.42709071517362923,0.3558455094471045,0.38125,0.8118859082094376,0.43796627263345533,0.3286354900465144,"[0.6666666666666666, 0.59375, 0.14583333333333334, 0.33928571428571425]","[0.7573529411764707, 0.71875, 0.9285714285714286, 0.7884615384615384]","[0.4746130030959752, 0.35404206539074956, 0.23863636363636365, 0.6410714285714285]","[0.4786231884057971, 0.4350920192638459, 0.17119565217391303, 0.33847117794486214]",1273,9.364922523498535,model_h16_wd0.5_dr0.6_pca50.pt,model_h16_wd0.5_dr0.6_pca50_confusion_matrix.npy
117,1-layer-PCA50,16,None,0.5,0.7,50,0.001,0.38125,0.0480071609241788,0.3716517857142857,0.7866068903522947,0.2869888523760806,0.27895749424387195,0.38125,0.7651775614091789,0.29849726378938335,0.286891368017529,"[0.5833333333333334, 0.03125, 0.3541666666666667, 0.5178571428571429]","[0.7794117647058822, 0.9453125, 0.7678571428571428, 0.6538461538461539]","[0.38927218614718617, 0.0625, 0.3211538461538461, 0.3750293772032902]","[0.4173945335710042, 0.041666666666666664, 0.2784043441938179, 0.3783644325439991]",1089,7.238308429718018,model_h16_wd0.5_dr0.7_pca50.pt,model_h16_wd0.5_dr0.7_pca50_confusion_matrix.npy
118,1-layer-PCA50,8,None,0.2,0.5,50,0.001,0.31875,0.10058423087144423,0.3392857142857143,0.7734046743697479,0.2333924495141306,0.25149402313607433,0.31875,0.7748686974789917,0.24102189185830997,0.2533716741877872,"[0.5416666666666666, 0.3125, 0.020833333333333332, 0.4821428571428572]","[0.6985294117647058, 0.796875, 0.9732142857142858, 0.625]","[0.2940635451505017, 0.1516544117647059, 0.08333333333333333, 0.4045185078079815]","[0.3321414576802508, 0.20416666666666666, 0.03333333333333333, 0.43633463486404656]",1016,6.837162494659424,model_h8_wd0.2_dr0.5_pca50.pt,model_h8_wd0.2_dr0.5_pca50_confusion_matrix.npy
119,1-layer-PCA50,8,None,0.2,0.6,50,0.001,0.39375,0.05962120008855909,0.3980654761904762,0.78754368333872,0.3213097838097838,0.3120027272454559,0.39375,0.7564247333548805,0.29042051792051793,0.29259753953171674,"[0.5416666666666666, 0.1875, 0.5416666666666667, 0.3214285714285714]","[0.9117647058823529, 0.8984375, 0.5803571428571428, 0.7596153846153847]","[0.6547619047619048, 0.1, 0.26921596921596924, 0.26126126126126126]","[0.5375, 0.13043478260869565, 0.3428212244123437, 0.23725490196078433]",1130,7.974735260009766,model_h8_wd0.2_dr0.6_pca50.pt,model_h8_wd0.2_dr0.6_pca50_confusion_matrix.npy
120,1-layer-PCA50,8,None,0.2,0.7,50,0.001,0.40625000000000006,0.0872765002735559,0.4289434523809524,0.7976842780381382,0.406208374958375,0.3517095500423085,0.40625,0.7844871121525532,0.40719093406593404,0.33373563760501773,"[0.6666666666666667, 0.28125, 0.37500000000000006, 0.39285714285714285]","[0.8602941176470589, 0.8359375, 0.6964285714285714, 0.798076923076923]","[0.5521062271062271, 0.225, 0.34659090909090906, 0.5011363636363637]","[0.549508240297714, 0.22588932806324108, 0.2974537037037037, 0.3339869281045752]",1483,9.929324865341187,model_h8_wd0.2_dr0.7_pca50.pt,model_h8_wd0.2_dr0.7_pca50_confusion_matrix.npy
121,1-layer-PCA50,8,None,0.3,0.5,50,0.001,0.325,0.06846531968814575,0.3363095238095238,0.7730562176793794,0.2349251443001443,0.23220275095275095,0.325,0.7672248707175179,0.2323042929292929,0.23050731675731678,"[0.5, 0.25, 0.16666666666666666, 0.42857142857142855]","[0.7867647058823529, 0.765625, 0.8571428571428572, 0.6826923076923077]","[0.42045454545454547, 0.05555555555555555, 0.08333333333333333, 0.38035714285714284]","[0.3769230769230769, 0.09090909090909091, 0.1111111111111111, 0.3498677248677249]",1057,7.004727840423584,model_h8_wd0.3_dr0.5_pca50.pt,model_h8_wd0.3_dr0.5_pca50_confusion_matrix.npy
122,1-layer-PCA50,8,None,0.3,0.6,50,0.001,0.35,0.09354143466934853,0.3582589285714286,0.7786542501616031,0.31158969887055443,0.28315388362817984,0.35,0.7646170006464125,0.2863329307438704,0.27402405369969635,"[0.375, 0.40625, 0.3125, 0.3392857142857143]","[0.9779411764705882, 0.625, 0.7232142857142857, 0.7884615384615384]","[0.6166666666666667, 0.1224025974025974, 0.1639784946236559, 0.34331103678929764]","[0.4199134199134199, 0.18643410852713177, 0.20887166236003446, 0.3173963437121332]",1049,6.957031488418579,model_h8_wd0.3_dr0.6_pca50.pt,model_h8_wd0.3_dr0.6_pca50_confusion_matrix.npy
123,1-layer-PCA50,8,None,0.3,0.7,50,0.001,0.34375,0.08361930100162282,0.33891369047619047,0.7732569590336135,0.2825264265188834,0.25037115706418833,0.34375,0.7492778361344538,0.2793032308926705,0.25682836834964184,"[0.41666666666666663, 0.28125, 0.10416666666666666, 0.5535714285714286]","[0.7794117647058824, 0.8671875, 0.9464285714285715, 0.5]","[0.2121212121212121, 0.41666666666666663, 0.22619047619047616, 0.2751273510971787]","[0.24358974358974358, 0.2536231884057971, 0.13859649122807016, 0.3656752050331423]",1095,8.14449143409729,model_h8_wd0.3_dr0.7_pca50.pt,model_h8_wd0.3_dr0.7_pca50_confusion_matrix.npy
124,1-layer-PCA50,8,None,0.5,0.5,50,0.001,0.45625,0.04098399077688752,0.433407738095238,0.8085571367970266,0.38815023291925466,0.34759670553850075,0.45625,0.7779785471881059,0.40639214925100475,0.36765132833505904,"[0.5, 0.15625, 0.5416666666666666, 0.5357142857142857]","[0.8897058823529411, 0.9296875, 0.7321428571428571, 0.6826923076923077]","[0.4632352941176471, 0.08928571428571429, 0.6195652173913043, 0.3805147058823529]","[0.3982919254658385, 0.11363636363636363, 0.4456043956043956, 0.4328541374474053]",960,6.385331630706787,model_h8_wd0.5_dr0.5_pca50.pt,model_h8_wd0.5_dr0.5_pca50_confusion_matrix.npy
125,1-layer-PCA50,8,None,0.5,0.6,50,0.001,0.38125,0.05115845482420281,0.433407738095238,0.8004201680672269,0.42733101763432646,0.3649497591145188,0.38125,0.8204306722689075,0.40626348834988546,0.33530718264699955,"[0.5416666666666666, 0.71875, 0.1875, 0.2857142857142857]","[0.9338235294117647, 0.4375, 0.9553571428571429, 0.875]","[0.7041666666666666, 0.2325248281130634, 0.32575757575757575, 0.446875]","[0.5666666666666667, 0.34231411862990807, 0.21884057971014492, 0.33197767145135565]",1267,9.223763942718506,model_h8_wd0.5_dr0.6_pca50.pt,model_h8_wd0.5_dr0.6_pca50_confusion_matrix.npy
126,1-layer-PCA50,8,None,0.5,0.7,50,0.001,0.33125,0.04098399077688752,0.35565476190476186,0.7745560964770524,0.2418472796030341,0.22873700312649248,0.33125,0.7669743859082094,0.21492013137473495,0.20712092727190493,"[0.3333333333333333, 0.5, 0.5, 0.08928571428571429]","[0.9558823529411764, 0.671875, 0.5089285714285714, 0.9615384615384616]","[0.29166666666666663, 0.38491048593350385, 0.15192307692307694, 0.1388888888888889]","[0.30952380952380953, 0.26369687660010244, 0.2330316742081448, 0.10869565217391304]",1210,7.998060464859009,model_h8_wd0.5_dr0.7_pca50.pt,model_h8_wd0.5_dr0.7_pca50_confusion_matrix.npy
127,2-layer-PCA10,256,64,0.2,0.5,10,0.001,0.35625,0.0409839907768875,0.384672619047619,0.7809015433096316,0.4220533498759305,0.294156670535347,0.35625,0.7673561732385261,0.40818444995864345,0.2650270277108512,"[0.4583333333333333, 0.5, 0.3125, 0.26785714285714285]","[0.9632352941176471, 0.65625, 0.6964285714285714, 0.8076923076923077]","[0.575, 0.37701612903225806, 0.22275641025641024, 0.5134408602150538]","[0.4913419913419913, 0.2553418803418803, 0.20445261437908496, 0.22549019607843138]",915,11.857984781265259,model_h256-64_wd0.2_dr0.5_pca10.pt,model_h256-64_wd0.2_dr0.5_pca10_confusion_matrix.npy
128,2-layer-PCA10,256,64,0.2,0.6,10,0.001,0.35,0.03535533905932738,0.3720238095238095,0.782109779007757,0.23954304558745348,0.2613444810375757,0.35,0.7784391160310278,0.2550998471557682,0.2615099790803116,"[0.5833333333333333, 0.3125, 0.14583333333333334, 0.44642857142857145]","[0.7279411764705883, 0.8359375, 0.9107142857142858, 0.6538461538461539]","[0.23333333333333334, 0.1875, 0.109375, 0.4279638490164806]","[0.3194805194805195, 0.2281746031746032, 0.125, 0.37272280149518]",1096,13.06672739982605,model_h256-64_wd0.2_dr0.6_pca10.pt,model_h256-64_wd0.2_dr0.6_pca10_confusion_matrix.npy
129,2-layer-PCA10,256,64,0.2,0.7,10,0.001,0.375,0.043301270189221946,0.3370535714285714,0.7732834720426632,0.27190431096681095,0.2538936180339415,0.375,0.7181338881706528,0.27173746392496395,0.2695041577488865,"[0.3333333333333333, 0.1875, 0.041666666666666664, 0.7857142857142857]","[0.9411764705882353, 0.859375, 0.9464285714285714, 0.34615384615384615]","[0.29166666666666663, 0.30952380952380953, 0.08333333333333333, 0.4030934343434343]","[0.30952380952380953, 0.1417624521072797, 0.05555555555555555, 0.5087326549491212]",932,12.28824782371521,model_h256-64_wd0.2_dr0.7_pca10.pt,model_h256-64_wd0.2_dr0.7_pca10_confusion_matrix.npy
130,2-layer-PCA10,256,64,0.3,0.5,10,0.001,0.4,0.024999999999999994,0.365327380952381,0.7819330256140918,0.3176015707265707,0.2861746582604334,0.4,0.7277321024563672,0.3318865171990172,0.29623463320734994,"[0.4166666666666667, 0.0625, 0.375, 0.6071428571428572]","[0.9411764705882353, 0.9296875, 0.7857142857142857, 0.47115384615384615]","[0.475, 0.045454545454545456, 0.21875, 0.5312017374517375]","[0.41382575757575757, 0.05263157894736842, 0.275, 0.4032412965186075]",839,10.074085712432861,model_h256-64_wd0.3_dr0.5_pca10.pt,model_h256-64_wd0.3_dr0.5_pca10_confusion_matrix.npy
131,2-layer-PCA10,256,64,0.3,0.6,10,0.001,0.33125,0.03697549864437259,0.36867559523809523,0.7791769351971558,0.36853814588189593,0.27551246247366934,0.33125,0.7854577407886232,0.3656140734265734,0.2653729308686205,"[0.625, 0.28125, 0.3541666666666667, 0.2142857142857143]","[0.7205882352941176, 0.828125, 0.7410714285714286, 0.8269230769230769]","[0.3623737373737374, 0.4375, 0.24479166666666666, 0.42948717948717946]","[0.3801948051948052, 0.20277777777777778, 0.2777777777777778, 0.24129948914431673]",944,11.166708707809448,model_h256-64_wd0.3_dr0.6_pca10.pt,model_h256-64_wd0.3_dr0.6_pca10_confusion_matrix.npy
132,2-layer-PCA10,256,64,0.3,0.7,10,0.001,0.35625000000000007,0.03697549864437261,0.408110119047619,0.7905472285067873,0.285989010989011,0.2962680800434474,0.35625,0.8059389140271491,0.2648534798534799,0.2712840640597759,"[0.625, 0.46875, 0.3958333333333333, 0.14285714285714285]","[0.8088235294117647, 0.65625, 0.8125, 0.8846153846153846]","[0.3666666666666667, 0.2833333333333333, 0.393956043956044, 0.1]","[0.4207070707070707, 0.27013924327476857, 0.376578947368421, 0.11764705882352941]",1109,14.378421545028687,model_h256-64_wd0.3_dr0.7_pca10.pt,model_h256-64_wd0.3_dr0.7_pca10_confusion_matrix.npy
133,2-layer-PCA10,256,64,0.5,0.5,10,0.001,0.4,0.05303300858899106,0.42336309523809523,0.7917857647866839,0.3710565476190476,0.34196413214408566,0.4,0.7671430591467356,0.35687499999999994,0.31536110496830305,"[0.625, 0.375, 0.22916666666666666, 0.4642857142857143]","[0.9191176470588236, 0.7734375, 0.8303571428571429, 0.6442307692307693]","[0.625, 0.19166666666666665, 0.17708333333333331, 0.49047619047619045]","[0.5991071428571428, 0.23026315789473684, 0.18055555555555555, 0.35793067226890757]",934,11.282386064529419,model_h256-64_wd0.5_dr0.5_pca10.pt,model_h256-64_wd0.5_dr0.5_pca10_confusion_matrix.npy
134,2-layer-PCA10,256,64,0.5,0.6,10,0.001,0.32499999999999996,0.030618621784789708,0.33296130952380953,0.77105006666128,0.2652843684093684,0.24524087970379532,0.325,0.7592002666451196,0.2844794788544789,0.2526136088028671,"[0.41666666666666663, 0.34375, 0.125, 0.4464285714285714]","[0.8382352941176471, 0.7109375, 0.9196428571428571, 0.6153846153846154]","[0.30357142857142855, 0.1145104895104895, 0.18055555555555555, 0.4625]","[0.2882352941176471, 0.1715686274509804, 0.1468253968253968, 0.37433420042115695]",943,12.17792010307312,model_h256-64_wd0.5_dr0.6_pca10.pt,model_h256-64_wd0.5_dr0.6_pca10_confusion_matrix.npy
135,2-layer-PCA10,256,64,0.5,0.7,10,0.001,0.35624999999999996,0.0409839907768875,0.40476190476190477,0.7856713598901098,0.3932708435995603,0.29202164257311314,0.35625,0.7864354395604396,0.3931265162427505,0.2527715666686255,"[0.6249999999999999, 0.5, 0.20833333333333331, 0.2857142857142857]","[0.875, 0.640625, 0.8482142857142858, 0.7788461538461539]","[0.6375, 0.12903225806451613, 0.21195652173913043, 0.5945945945945946]","[0.5822510822510822, 0.20512820512820512, 0.17678571428571427, 0.20392156862745098]",1225,16.166390419006348,model_h256-64_wd0.5_dr0.7_pca10.pt,model_h256-64_wd0.5_dr0.7_pca10_confusion_matrix.npy
136,2-layer-PCA10,128,32,0.2,0.5,10,0.001,0.35000000000000003,0.030618621784789732,0.38913690476190477,0.7831463114091791,0.36996156256024676,0.3060860435860436,0.35,0.7825852456367163,0.3482929679969154,0.27843614990673815,"[0.5416666666666666, 0.4375, 0.4166666666666667, 0.1607142857142857]","[0.8676470588235294, 0.703125, 0.6964285714285714, 0.8653846153846154]","[0.5625, 0.20452573742047425, 0.5294871794871795, 0.18333333333333335]","[0.4666666666666667, 0.2622004357298475, 0.3484182484182484, 0.14705882352941177]",916,11.430267095565796,model_h128-32_wd0.2_dr0.5_pca10.pt,model_h128-32_wd0.2_dr0.5_pca10_confusion_matrix.npy
137,2-layer-PCA10,128,32,0.2,0.6,10,0.001,0.38125000000000003,0.0480071609241788,0.361235119047619,0.7832548884938592,0.3843446849203428,0.30642207553228146,0.38125,0.7517695539754363,0.3896154010463221,0.31455799233177084,"[0.25, 0.34375, 0.4583333333333333, 0.39285714285714285]","[0.9705882352941176, 0.78125, 0.6696428571428571, 0.7115384615384616]","[0.28125, 0.521978021978022, 0.27840909090909094, 0.45574162679425834]","[0.24107142857142858, 0.33130317957904165, 0.33046301524562394, 0.3228506787330317]",1004,12.094356060028076,model_h128-32_wd0.2_dr0.6_pca10.pt,model_h128-32_wd0.2_dr0.6_pca10_confusion_matrix.npy
138,2-layer-PCA10,128,32,0.2,0.7,10,0.001,0.35625000000000007,0.054126587736527405,0.3426339285714286,0.7699693459114416,0.3212696332520249,0.274614006916996,0.35625,0.7236273836457661,0.2608585272226913,0.25370726284584977,"[0.37499999999999994, 0.21875, 0.3125, 0.4642857142857143]","[0.9705882352941176, 0.8359375, 0.6964285714285715, 0.5769230769230769]","[0.775, 0.17708333333333334, 0.1471291866028708, 0.18586601307189543]","[0.48636363636363633, 0.16145833333333331, 0.18521739130434783, 0.26541666666666663]",956,11.009417057037354,model_h128-32_wd0.2_dr0.7_pca10.pt,model_h128-32_wd0.2_dr0.7_pca10_confusion_matrix.npy
139,2-layer-PCA10,128,32,0.3,0.5,10,0.001,0.35624999999999996,0.03697549864437261,0.28683035714285715,0.7646894695378151,0.2661516113721996,0.20894342686238282,0.35625,0.7025078781512606,0.3054877137965374,0.2576301226440657,"[0.0, 0.21875, 0.25, 0.6785714285714286]","[0.9705882352941176, 0.8828125, 0.8303571428571429, 0.375]","[0.0, 0.3214285714285714, 0.3782051282051282, 0.36497274585509887]","[0.0, 0.15900383141762453, 0.22080200501253133, 0.45596787101937547]",811,10.17432451248169,model_h128-32_wd0.3_dr0.5_pca10.pt,model_h128-32_wd0.3_dr0.5_pca10_confusion_matrix.npy
140,2-layer-PCA10,128,32,0.3,0.6,10,0.001,0.36249999999999993,0.0375,0.3582589285714286,0.7797071953781514,0.42404085315269524,0.3090854608734712,0.3625,0.756328781512605,0.40506024311945366,0.30735895248093686,"[0.2916666666666667, 0.46875, 0.20833333333333331, 0.4642857142857143]","[0.9558823529411765, 0.671875, 0.8660714285714286, 0.625]","[0.4666666666666666, 0.488237639553429, 0.4405594405594406, 0.30069966583124474]","[0.3371212121212121, 0.31052393857271904, 0.22715719063545153, 0.36153950216450215]",935,10.860946893692017,model_h128-32_wd0.3_dr0.6_pca10.pt,model_h128-32_wd0.3_dr0.6_pca10_confusion_matrix.npy
141,2-layer-PCA10,128,32,0.3,0.7,10,0.001,0.35000000000000003,0.053033008588991064,0.36495535714285715,0.7820971537653524,0.3670100324512089,0.3015596254104319,0.35,0.7783886150614092,0.35462029800265094,0.29148767137880044,"[0.3333333333333333, 0.59375, 0.10416666666666666, 0.4285714285714286]","[0.9485294117647058, 0.5390625, 0.9196428571428572, 0.7211538461538461]","[0.4583333333333333, 0.3412061794414736, 0.3269230769230769, 0.34157754010695185]","[0.36250000000000004, 0.3484848484848485, 0.11846153846153847, 0.3767921146953405]",983,11.825614213943481,model_h128-32_wd0.3_dr0.7_pca10.pt,model_h128-32_wd0.3_dr0.7_pca10_confusion_matrix.npy
142,2-layer-PCA10,128,32,0.5,0.5,10,0.001,0.33125,0.03247595264191645,0.34002976190476186,0.7694618111667744,0.2366810273060273,0.21713168601609584,0.33125,0.7465972446670976,0.23233558108558108,0.20554115124493086,"[0.3333333333333333, 0.5, 0.0625, 0.4642857142857143]","[0.9632352941176471, 0.6015625, 0.9553571428571428, 0.5576923076923077]","[0.325, 0.11964285714285713, 0.3214285714285714, 0.18065268065268064]","[0.3246753246753247, 0.1930232558139535, 0.09109311740890688, 0.2597350461661983]",992,11.804155111312866,model_h128-32_wd0.5_dr0.5_pca10.pt,model_h128-32_wd0.5_dr0.5_pca10_confusion_matrix.npy
143,2-layer-PCA10,128,32,0.5,0.6,10,0.001,0.33125,0.03247595264191645,0.40438988095238093,0.7844201983678087,0.2713119369369369,0.27861364043224945,0.33125,0.8064307934712346,0.21418543543543542,0.22409414363831653,"[0.6666666666666666, 0.59375, 0.25, 0.10714285714285714]","[0.8602941176470589, 0.5390625, 0.7767857142857143, 0.9615384615384616]","[0.6694444444444444, 0.18472222222222223, 0.08108108108108109, 0.15]","[0.5958333333333333, 0.27117224880382773, 0.12244897959183673, 0.125]",1035,11.41620135307312,model_h128-32_wd0.5_dr0.6_pca10.pt,model_h128-32_wd0.5_dr0.6_pca10_confusion_matrix.npy
144,2-layer-PCA10,128,32,0.5,0.7,10,0.001,0.35,0.061237243569579464,0.36644345238095233,0.7738541329993536,0.27901354382332644,0.26698065090838863,0.35,0.7454165319974143,0.24556202553485162,0.23683676592303504,"[0.5, 0.40625, 0.041666666666666664, 0.5178571428571428]","[0.9705882352941176, 0.640625, 0.9553571428571428, 0.5288461538461539]","[0.625, 0.10990338164251207, 0.07142857142857142, 0.30972222222222223]","[0.5428571428571429, 0.1715542521994135, 0.05263157894736842, 0.30087962962962966]",1206,14.374285697937012,model_h128-32_wd0.5_dr0.7_pca10.pt,model_h128-32_wd0.5_dr0.7_pca10_confusion_matrix.npy
145,2-layer-PCA10,64,16,0.2,0.5,10,0.001,0.3625,0.04506939094329987,0.3515625,0.7708253373464771,0.30257989559460147,0.2891590309623979,0.3625,0.7208013493859082,0.27040106951871656,0.2779184565518659,"[0.5, 0.09375, 0.3125, 0.5]","[0.8897058823529411, 0.9765625, 0.6785714285714285, 0.5384615384615385]","[0.5416666666666666, 0.25, 0.14754901960784314, 0.27110389610389607]","[0.48611111111111116, 0.13333333333333333, 0.19363929146537842, 0.3435523879397687]",1065,9.962664365768433,model_h64-16_wd0.2_dr0.5_pca10.pt,model_h64-16_wd0.2_dr0.5_pca10_confusion_matrix.npy
146,2-layer-PCA10,64,16,0.2,0.6,10,0.001,0.33125000000000004,0.08727650027355588,0.3470982142857143,0.7789534684065934,0.3048435939060939,0.2431738542978915,0.33125,0.7845638736263737,0.3131170912420912,0.2402798667777808,"[0.45833333333333326, 0.28125, 0.4166666666666667, 0.23214285714285715]","[0.75, 0.8046875, 0.7053571428571428, 0.8557692307692308]","[0.2628205128205128, 0.3106060606060606, 0.29017857142857145, 0.3557692307692308]","[0.3081140350877193, 0.15311653116531165, 0.31146485093853515, 0.2]",928,8.519887685775757,model_h64-16_wd0.2_dr0.6_pca10.pt,model_h64-16_wd0.2_dr0.6_pca10_confusion_matrix.npy
